id,title,description,category,price,discountPercentage,stock,tags,brand,sku,weight,dimensions,warrantyInformation,shippingInformation,availabilityStatus,reviews,returnPolicy,minimumOrderQuantity,meta,images,thumbnail,_extracted_at,_source,product_id,product_name,rating_rate,rating_count,discount_pct,status,is_active,sk_product,_transformed_at,_pipeline_version
120,Vaseline Men Body and Face Lotion,Vaseline Men Body and Face Lotion is a specially formulated lotion designed to provide long-lasting moisture to men's skin. It absorbs quickly and helps keep the skin hydrated and healthy.,SKIN-CARE,9.99,13.39,95,"['personal care', 'body lotion']",VASELINE,SKI-VAS-VAS-120,4,"{'width': 21.83, 'height': 17.38, 'depth': 24.76}",Lifetime warranty,Ships overnight,In Stock,"[{'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Aria Ferguson', 'reviewerEmail': 'aria.ferguson@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very pleased!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Nova Cooper', 'reviewerEmail': 'nova.cooper@x.dummyjson.com'}, {'rating': 4, 'comment': 'Great product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Madison Collins', 'reviewerEmail': 'madison.collins@x.dummyjson.com'}]",90 days return policy,9,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '8483207319090', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/1.webp', 'https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/2.webp', 'https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/3.webp']",https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,120,Vaseline Men Body and Face Lotion,3.16,,13.39,ACTIVE,True,bf2ab26bc92d5909,2026-04-19T19:41:26.584937+00:00,1.0
121,iPhone 5s,"The iPhone 5s is a classic smartphone known for its compact design and advanced features during its release. While it's an older model, it still provides a reliable user experience.",SMARTPHONES,199.99,12.91,25,"['smartphones', 'apple']",APPLE,SMA-APP-IPH-121,2,"{'width': 5.29, 'height': 18.38, 'depth': 17.72}",Lifetime warranty,Ships in 1 month,In Stock,"[{'rating': 5, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Jace Smith', 'reviewerEmail': 'jace.smith@x.dummyjson.com'}, {'rating': 1, 'comment': 'Not as described!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Logan Torres', 'reviewerEmail': 'logan.torres@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Harper Kelly', 'reviewerEmail': 'harper.kelly@x.dummyjson.com'}]",60 days return policy,3,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '8814683940853', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/iphone-5s/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-5s/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-5s/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/iphone-5s/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,121,iPhone 5s,2.83,,12.91,ACTIVE,True,5caaaab3dc8a9c77,2026-04-19T19:41:26.584937+00:00,1.0
122,iPhone 6,"The iPhone 6 is a stylish and capable smartphone with a larger display and improved performance. It introduced new features and design elements, making it a popular choice in its time.",SMARTPHONES,299.99,6.69,60,"['smartphones', 'apple']",APPLE,SMA-APP-IPH-122,7,"{'width': 11, 'height': 9.1, 'depth': 9.67}",1 month warranty,Ships overnight,In Stock,"[{'rating': 3, 'comment': 'Disappointing product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Stella Morris', 'reviewerEmail': 'stella.morris@x.dummyjson.com'}, {'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Nolan Gonzalez', 'reviewerEmail': 'nolan.gonzalez@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great value for money!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Benjamin Foster', 'reviewerEmail': 'benjamin.foster@x.dummyjson.com'}]",7 days return policy,5,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '9922357685013', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/iphone-6/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-6/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-6/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,122,iPhone 6,3.41,,6.69,ACTIVE,True,45c07a2cec8bca0d,2026-04-19T19:41:26.584937+00:00,1.0
123,iPhone 13 Pro,"The iPhone 13 Pro is a cutting-edge smartphone with a powerful camera system, high-performance chip, and stunning display. It offers advanced features for users who demand top-notch technology.",SMARTPHONES,1099.99,9.37,56,"['smartphones', 'apple']",APPLE,SMA-APP-IPH-123,8,"{'width': 12.63, 'height': 5.28, 'depth': 14.29}",3 year warranty,Ships in 2 weeks,In Stock,"[{'rating': 5, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Christian Perez', 'reviewerEmail': 'christian.perez@x.dummyjson.com'}, {'rating': 3, 'comment': 'Not worth the price!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Liam Gonzalez', 'reviewerEmail': 'liam.gonzalez@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Tristan Scott', 'reviewerEmail': 'tristan.scott@x.dummyjson.com'}]",7 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '4998438802308', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,123,iPhone 13 Pro,4.12,,9.37,ACTIVE,True,364f73ceb0603d33,2026-04-19T19:41:26.584937+00:00,1.0
124,iPhone X,"The iPhone X is a flagship smartphone featuring a bezel-less OLED display, facial recognition technology (Face ID), and impressive performance. It represents a milestone in iPhone design and innovation.",SMARTPHONES,899.99,19.59,37,"['smartphones', 'apple']",APPLE,SMA-APP-IPH-124,1,"{'width': 21.88, 'height': 24.19, 'depth': 14.19}",3 months warranty,Ships in 3-5 business days,In Stock,"[{'rating': 4, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Tyler Davis', 'reviewerEmail': 'tyler.davis@x.dummyjson.com'}, {'rating': 5, 'comment': 'Great product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Aria Parker', 'reviewerEmail': 'aria.parker@x.dummyjson.com'}, {'rating': 2, 'comment': 'Not as described!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Lily Torres', 'reviewerEmail': 'lily.torres@x.dummyjson.com'}]",7 days return policy,2,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '3034949322264', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/iphone-x/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-x/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/iphone-x/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/iphone-x/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,124,iPhone X,2.51,,19.59,ACTIVE,True,bdaeed3891d8dc3e,2026-04-19T19:41:26.584937+00:00,1.0
125,Oppo A57,"The Oppo A57 is a mid-range smartphone known for its sleek design and capable features. It offers a balance of performance and affordability, making it a popular choice.",SMARTPHONES,249.99,2.43,19,"['smartphones', 'oppo']",OPPO,SMA-OPP-OPP-125,5,"{'width': 7.2, 'height': 10.74, 'depth': 23.68}",Lifetime warranty,Ships in 3-5 business days,In Stock,"[{'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Scarlett Wright', 'reviewerEmail': 'scarlett.wright@x.dummyjson.com'}, {'rating': 5, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Jacob Cooper', 'reviewerEmail': 'jacob.cooper@x.dummyjson.com'}, {'rating': 2, 'comment': 'Poor quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Zoe Nicholson', 'reviewerEmail': 'zoe.nicholson@x.dummyjson.com'}]",90 days return policy,3,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '0651223722522', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/oppo-a57/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,125,Oppo A57,3.94,,2.43,ACTIVE,True,00c92a63ed82aeca,2026-04-19T19:41:26.584937+00:00,1.0
126,Oppo F19 Pro Plus,The Oppo F19 Pro Plus is a feature-rich smartphone with a focus on camera capabilities. It boasts advanced photography features and a powerful performance for a premium user experience.,SMARTPHONES,399.99,18.64,78,"['smartphones', 'oppo']",OPPO,SMA-OPP-OPP-126,6,"{'width': 6.78, 'height': 25.17, 'depth': 8.4}",3 year warranty,Ships in 1 week,In Stock,"[{'rating': 5, 'comment': 'Very happy with my purchase!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Emily Johnson', 'reviewerEmail': 'emily.johnson@x.dummyjson.com'}, {'rating': 5, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Jaxon Barnes', 'reviewerEmail': 'jaxon.barnes@x.dummyjson.com'}, {'rating': 4, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Nova Cooper', 'reviewerEmail': 'nova.cooper@x.dummyjson.com'}]",90 days return policy,1,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '8576893968169', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,126,Oppo F19 Pro Plus,3.51,,18.64,ACTIVE,True,9e9bcb8df0dd41a2,2026-04-19T19:41:26.584937+00:00,1.0
127,Oppo K1,"The Oppo K1 series offers a range of smartphones with various features and specifications. Known for their stylish design and reliable performance, the Oppo K1 series caters to diverse user preferences.",SMARTPHONES,299.99,18.29,55,"['smartphones', 'oppo']",OPPO,SMA-OPP-OPP-127,5,"{'width': 13.89, 'height': 10.63, 'depth': 16.6}",1 month warranty,Ships in 1-2 business days,In Stock,"[{'rating': 4, 'comment': 'Very pleased!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Christopher West', 'reviewerEmail': 'christopher.west@x.dummyjson.com'}, {'rating': 4, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Mia Miller', 'reviewerEmail': 'mia.miller@x.dummyjson.com'}, {'rating': 2, 'comment': 'Very dissatisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Ella Adams', 'reviewerEmail': 'ella.adams@x.dummyjson.com'}]",30 days return policy,5,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '3106827888743', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/3.webp', 'https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/4.webp']",https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,127,Oppo K1,4.25,,18.29,ACTIVE,True,e394a5de41699700,2026-04-19T19:41:26.584937+00:00,1.0
128,Realme C35,The Realme C35 is a budget-friendly smartphone with a focus on providing essential features for everyday use. It offers a reliable performance and user-friendly experience.,SMARTPHONES,149.99,15.3,48,"['smartphones', 'realme']",REALME,SMA-REA-REA-128,2,"{'width': 25.28, 'height': 8.14, 'depth': 29.53}",3 year warranty,Ships overnight,In Stock,"[{'rating': 4, 'comment': 'Great product!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Penelope King', 'reviewerEmail': 'penelope.king@x.dummyjson.com'}, {'rating': 2, 'comment': 'Very unhappy with my purchase!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Asher Scott', 'reviewerEmail': 'asher.scott@x.dummyjson.com'}, {'rating': 4, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Henry Adams', 'reviewerEmail': 'henry.adams@x.dummyjson.com'}]",90 days return policy,3,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '7825844344364', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/realme-c35/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/realme-c35/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/realme-c35/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,128,Realme C35,4.2,,15.3,ACTIVE,True,93bfac98fe0f8d11,2026-04-19T19:41:26.584937+00:00,1.0
129,Realme X,The Realme X is a mid-range smartphone known for its sleek design and impressive display. It offers a good balance of performance and camera capabilities for users seeking a quality device.,SMARTPHONES,299.99,6.95,12,"['smartphones', 'realme']",REALME,SMA-REA-REA-129,4,"{'width': 25.59, 'height': 21.42, 'depth': 12.75}",1 month warranty,Ships in 3-5 business days,In Stock,"[{'rating': 5, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Hazel Evans', 'reviewerEmail': 'hazel.evans@x.dummyjson.com'}, {'rating': 5, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Brayden Fleming', 'reviewerEmail': 'brayden.fleming@x.dummyjson.com'}, {'rating': 5, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Madison Stewart', 'reviewerEmail': 'madison.stewart@x.dummyjson.com'}]",No return policy,3,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '4948452391831', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/realme-x/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/realme-x/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/realme-x/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/realme-x/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,129,Realme X,3.7,,6.95,ACTIVE,True,353be181e0af1fa3,2026-04-19T19:41:26.584937+00:00,1.0
130,Realme XT,"The Realme XT is a feature-rich smartphone with a focus on camera technology. It comes equipped with advanced camera sensors, delivering high-quality photos and videos for photography enthusiasts.",SMARTPHONES,349.99,11.51,80,"['smartphones', 'realme']",REALME,SMA-REA-REA-130,3,"{'width': 24.98, 'height': 26.73, 'depth': 6.5}",3 year warranty,Ships in 1 month,In Stock,"[{'rating': 4, 'comment': 'Very satisfied!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Emily Brown', 'reviewerEmail': 'emily.brown@x.dummyjson.com'}, {'rating': 3, 'comment': 'Not as described!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Ella Cook', 'reviewerEmail': 'ella.cook@x.dummyjson.com'}, {'rating': 5, 'comment': 'Would buy again!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Layla Sullivan', 'reviewerEmail': 'layla.sullivan@x.dummyjson.com'}]",60 days return policy,3,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '6151817227632', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/realme-xt/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/realme-xt/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/realme-xt/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/realme-xt/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,130,Realme XT,4.58,,11.51,ACTIVE,True,59063a3cecc11423,2026-04-19T19:41:26.584937+00:00,1.0
131,Samsung Galaxy S7,"The Samsung Galaxy S7 is a flagship smartphone known for its sleek design and advanced features. It features a high-resolution display, powerful camera, and robust performance.",SMARTPHONES,299.99,19.55,67,"['smartphones', 'samsung galaxy']",SAMSUNG,SMA-SAM-SAM-131,10,"{'width': 13.55, 'height': 24.24, 'depth': 5.63}",3 months warranty,Ships in 3-5 business days,In Stock,"[{'rating': 1, 'comment': 'Not as described!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Julian James', 'reviewerEmail': 'julian.james@x.dummyjson.com'}, {'rating': 4, 'comment': 'Fast shipping!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Lucas Gordon', 'reviewerEmail': 'lucas.gordon@x.dummyjson.com'}, {'rating': 4, 'comment': 'Excellent quality!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Ava Taylor', 'reviewerEmail': 'ava.taylor@x.dummyjson.com'}]",No return policy,1,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '7557912146622', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s7/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s7/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s7/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s7/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,131,Samsung Galaxy S7,3.3,,19.55,ACTIVE,True,7a7c15ea979fb002,2026-04-19T19:41:26.584937+00:00,1.0
132,Samsung Galaxy S8,"The Samsung Galaxy S8 is a premium smartphone with an Infinity Display, offering a stunning visual experience. It boasts advanced camera capabilities and cutting-edge technology.",SMARTPHONES,499.99,19.45,0,"['smartphones', 'samsung galaxy']",SAMSUNG,SMA-SAM-SAM-132,6,"{'width': 23.05, 'height': 26.88, 'depth': 15.73}",2 year warranty,Ships in 1 week,Out of Stock,"[{'rating': 4, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Owen Fisher', 'reviewerEmail': 'owen.fisher@x.dummyjson.com'}, {'rating': 4, 'comment': 'Highly impressed!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Clara Berry', 'reviewerEmail': 'clara.berry@x.dummyjson.com'}, {'rating': 4, 'comment': 'Highly recommended!', 'date': '2025-04-30T09:41:02.054Z', 'reviewerName': 'Tyler Davis', 'reviewerEmail': 'tyler.davis@x.dummyjson.com'}]",No return policy,4,"{'createdAt': '2025-04-30T09:41:02.054Z', 'updatedAt': '2025-04-30T09:41:02.054Z', 'barcode': '5995499013336', 'qrCode': 'https://cdn.dummyjson.com/public/qr-code.png'}","['https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s8/1.webp', 'https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s8/2.webp', 'https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s8/3.webp']",https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s8/thumbnail.webp,2026-04-19T19:41:26.442298+00:00,https://dummyjson.com/products,132,Samsung Galaxy S8,4.4,,19.45,ACTIVE,True,7dab247e50df352b,2026-04-19T19:41:26.584937+00:00,1.0
